Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","1944","Cereals","2016","2016","tonnes","7030891","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","1944","Cereals","2017","2017","tonnes","7495934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","1944","Cereals","2018","2018","tonnes","7324800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1961","1961","1000 US$","43685","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1962","1962","1000 US$","23622","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1963","1963","1000 US$","25850","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1964","1964","1000 US$","30680","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1965","1965","1000 US$","20876","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1966","1966","1000 US$","19365","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1967","1967","1000 US$","19065","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1968","1968","1000 US$","17590","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1969","1969","1000 US$","19080","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1970","1970","1000 US$","28087","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1971","1971","1000 US$","28288","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1972","1972","1000 US$","35695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1973","1973","1000 US$","30015","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1974","1974","1000 US$","81122","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1975","1975","1000 US$","83621","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1976","1976","1000 US$","50212","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1977","1977","1000 US$","49198","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1978","1978","1000 US$","26488","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1979","1979","1000 US$","35256","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1980","1980","1000 US$","40879","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1981","1981","1000 US$","56911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1982","1982","1000 US$","81849","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1983","1983","1000 US$","89920","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1984","1984","1000 US$","145951","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1985","1985","1000 US$","167717","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1986","1986","1000 US$","169641","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1987","1987","1000 US$","169868","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1988","1988","1000 US$","299973","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1989","1989","1000 US$","420395","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1990","1990","1000 US$","359218","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1991","1991","1000 US$","403088","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1992","1992","1000 US$","584359","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1993","1993","1000 US$","673478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1994","1994","1000 US$","993843","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1995","1995","1000 US$","839880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1996","1996","1000 US$","972874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1997","1997","1000 US$","1197706","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1998","1998","1000 US$","1030678","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","1999","1999","1000 US$","1000342","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2000","2000","1000 US$","946366","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2001","2001","1000 US$","1037072","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2002","2002","1000 US$","922897","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2003","2003","1000 US$","933577","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2004","2004","1000 US$","969752","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2005","2005","1000 US$","934540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2006","2006","1000 US$","1345063","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2007","2007","1000 US$","1908161","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2008","2008","1000 US$","3120320","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2009","2009","1000 US$","2304231","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2010","2010","1000 US$","2108069","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2011","2011","1000 US$","2463982","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2012","2012","1000 US$","3239274","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2013","2013","1000 US$","4535280","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2014","2014","1000 US$","3475456","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2015","2015","1000 US$","3014199","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2016","2016","1000 US$","2512808","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2017","2017","1000 US$","2674893","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5622","Import Value","1944","Cereals","2018","2018","1000 US$","2931830","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1961","1961","tonnes","31796032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1962","1962","tonnes","34906333","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1963","1963","tonnes","37468207","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1964","1964","tonnes","41244960","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1965","1965","tonnes","42829994","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1966","1966","tonnes","50770457","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1967","1967","tonnes","40456572","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1968","1968","tonnes","38795514","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1969","1969","tonnes","32577478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1970","1970","tonnes","40406383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1971","1971","tonnes","36047509","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1972","1972","tonnes","52474995","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1973","1973","tonnes","82414942","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1974","1974","tonnes","65167417","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1975","1975","tonnes","74120866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1976","1976","tonnes","81073289","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1977","1977","tonnes","75814382","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1978","1978","tonnes","93967694","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1979","1979","tonnes","103050223","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1980","1980","tonnes","112905797","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1981","1981","tonnes","113396861","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1982","1982","tonnes","100603390","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1983","1983","tonnes","98050572","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1984","1984","tonnes","103735617","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1985","1985","tonnes","80110157","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1986","1986","tonnes","61819949","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1987","1987","tonnes","84119246","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1988","1988","tonnes","99993571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1989","1989","tonnes","108330209","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1990","1990","tonnes","92666027","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1991","1991","tonnes","86908022","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1992","1992","tonnes","90438374","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1993","1993","tonnes","88085388","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1994","1994","tonnes","78382662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1995","1995","tonnes","104228602","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1996","1996","tonnes","92946523","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1997","1997","tonnes","77466494","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1998","1998","tonnes","78755562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","1999","1999","tonnes","91155571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2000","2000","tonnes","87358246","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2001","2001","tonnes","84226702","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2002","2002","tonnes","82204122","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2003","2003","tonnes","78825318","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2004","2004","tonnes","88726192","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2005","2005","tonnes","82149216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2006","2006","tonnes","90013521","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2007","2007","tonnes","99980893","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2008","2008","tonnes","93974271","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2009","2009","tonnes","77101611","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2010","2010","tonnes","86955975","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2011","2011","tonnes","85966483","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2012","2012","tonnes","63262764","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2013","2013","tonnes","63767533","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2014","2014","tonnes","86380547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2015","2015","tonnes","79924029","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2016","2016","tonnes","90985941","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2017","2017","tonnes","90080016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","1944","Cereals","2018","2018","tonnes","99990489","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","231","United States of America","5922","Export Value","1944","Cereals","1961","1961","1000 US$","1941549","A","Aggregate, may include official, semi-official, estimated or calculated data"
