gi_code,gi_region,total_water_used,source_groundwater,source_irrigation,source_recycled,source_mains,source_dams_tanks,source_rivers_creeks_lakes,source_other,source_groundwater_ratio,source_irrigation_ratio,source_recycled_ratio,source_mains_ratio,source_dams_tanks_ratio,source_rivers_creeks_lakes_ratio,source_other_ratio,main_source_groundwater,main_source_irrigation,main_source_recycled,main_source_mains,main_source_dams_tanks,main_source_rivers_creeks_lakes,main_source_other,watering_drip_ratio,watering_flood_ratio,watering_sprinkler_ratio,watering_other_ratio,main_watering_drip,main_watering_flood,main_watering_sprinkler,main_watering_other,cabernet_sauvignon _ratio,durif_ratio,grenache_ratio,malbec_ratio,merlot_ratio,montepulciano_ratio,muscat_rose_ratio,nebbiolo_ratio,nero_ratio,petit_verdot_ratio,pinot_noir_ratio,ruby_cabernet_ratio,sangiovese_ratio,shiraz_ratio,tempranillo_ratio,barbera_ratio,bernet_franc_ratio,mataro_ratio,dolcetto_ratio,zinfandel_ratio,other_red_ratio,total_red_ratio,chardonnay_ratio,colombard_ratio,fiano_ratio,muscat_blanc_ratio,muscat_gordo_ratio,pinot_gris_ratio,prosecco_ratio,riesling_ratio,sauvignon_blanc_ratio,semillon_ratio,sultana_ratio,verdelho_ratio,vermentino_ratio,viognier_ratio,arneis_ratio,chenin_blanc_ratio,marsanne_ratio,muscadelle_ratio,traminer_ratio,savagnin_ratio,other_white_ratio,total_white_ratio,main_cabernet_sauvignon ,main_durif,main_grenache,main_malbec,main_merlot,main_montepulciano,main_muscat_rose,main_nebbiolo,main_nero,main_petit_verdot,main_pinot_noir,main_ruby_cabernet,main_sangiovese,main_shiraz,main_tempranillo,main_barbera,main_bernet_franc,main_mataro,main_dolcetto,main_zinfandel,main_other_red,main_total_red,main_chardonnay,main_colombard,main_fiano,main_muscat_blanc,main_muscat_gordo,main_pinot_gris,main_prosecco,main_riesling,main_sauvignon_blanc,main_semillon,main_sultana,main_verdelho,main_vermentino,main_viognier,main_arneis,main_chenin_blanc,main_marsanne,main_muscadelle,main_traminer,main_savagnin,main_other_white,main_total_white
444,Wrattonbully,3659.41,3587,0,0,0,72.42,0,0,0.98,0,0,0,0.02,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99,0,0.01,0,TRUE,FALSE,FALSE,FALSE,0.318658955,0,0,0.001332909,0.13470037,0,0,0.000277666,0,0,0.041195059,0,0.001652282,0.31133624,0.000766151,0.000790147,0.000566758,0,0,0,0,0.811275393,0.062256507,0,0,0,0,0.075015983,0,0.005692716,0.039891288,0.002520701,0,0,0,0.002822362,0,0,0.000524479,0,0,0,0,0.188724607,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
445,Robe,598.62,598.62,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.226466494,0,0,0.002688172,0.069964478,0,0,0,0,0,0.101382488,0,0,0.351502496,0,0,0,0,0,0,0,0.752004128,0.122583845,0,0,0,0,0.020241295,0,0,0.051967326,0.050403226,0,0,0,0,0,0,0.002800179,0,0,0,0,0.247999872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
446,Mount Gambier,161.32,161.32,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.037102806,0,0,0,0.00143472,0,0,0,0,0,0.106804337,0,0,0,0,0,0,0,0,0,0,0.145341863,0.201895712,0,0,0,0,0.023131924,0,0.012994802,0.616623939,0,0,0,0,0,0,0,0,0,0,0,0,0.854658137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
448,Limestone Coast - Other,4155.13,4155.13,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.94,0,0.06,0,TRUE,FALSE,FALSE,FALSE,0.301162338,0,0,0.021005824,0.186097215,0.00111196,0,0,0,0.032316609,0.001304851,0,0,0.304404608,0.00239979,0,0.025232405,0.042846753,0.002104781,0,0.001083593,0.921070159,0.049182653,0,0,0.001945929,0,0.007909096,0,0.000127081,0.010024089,0.00789775,0,0.000947435,0.000266076,0.000629732,0,0,0,0,0,0,0,0.078929274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
451,Riverland,132532.79,0.07,56705.22,4.74,2035.15,165.05,72965.18,657.4,0,0.43,0,0.02,0,0.55,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.87,0,0.13,0,TRUE,FALSE,FALSE,FALSE,0.141199141,0.0005821,0.010668534,0.000896321,0.057401124,0.00032203,0.000279731,5.00E-06,0.000155251,0.029976552,0.015731844,0.00488412,0.001316662,0.253416593,0.002074419,4.10E-05,0.000433077,0.006651917,1.75E-05,1.50E-05,0.003545286,0.529613117,0.252470071,0.062323569,0.000428452,0.006228903,0.053994751,0.004147094,0.000248611,0.007856858,0.0319561,0.022087551,0.000450182,0.005427035,0.002101425,0.005449393,0.000162596,0.004032189,0,0.000177935,0.005801358,0.000397285,0.004645548,0.470386883,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
459,Lower Murray - Other,4779.48,0,1790.99,0,0,0,2988.48,0,0,0.37,0,0,0,0.63,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.78,0,0.22,0,TRUE,FALSE,FALSE,FALSE,0.127087805,0,0.010056185,0,0.04977881,0,0,0,0,0.053586573,0.003857192,0.002038603,0.000945762,0.291083251,0,0,0,0,0,0,0.004020545,0.542455329,0.254158733,0.060812705,0,0.003262247,0.065898363,0.006768621,0,0.006767415,0.046004802,0,0,0,0,0.011337093,0,0,0,0,0.000577464,0,0.001957228,0.457544671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
469,The Peninsulas,45,0,0,0,15,30,0,0,0,0,0,0.33,0.67,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.16030726,0,0,0,0.167135255,0,0,0,0,0,0,0,0,0.486896275,0,0,0,0,0,0,0,0.814338789,0.063108746,0,0,0,0,0,0,0.005372025,0.087609198,0.017220604,0,0,0,0.012350638,0,0,0,0,0,0,0,0.185711417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
471,Southern Flinders Ranges,494.64,494.64,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.135371719,0,0,0,0.052995273,0,0,0.000978343,0,0,0,0,0,0.806617715,0,0,0,0,0,0,0,0.99596305,0.000978343,0,0,0,0,0,0,0.003058608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
478,Far North - Other,8,0,7.24,0,0.76,0,0,0,0,0.91,0,0.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.67,0,0.33,0,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928571429,0,0,0,0,0,0,0,0.928571429,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
511,Perth Hills,110.86,74.47,0,0,0,32.92,3.47,0,0.67,0,0,0,0.3,0.03,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.94,0,0.06,0,TRUE,FALSE,FALSE,FALSE,0.063456183,0.013366093,0.042031122,0,0.033644554,0,0,0.003734644,0,0.011564292,0.02021294,0,0.007502048,0.248419328,0.132481572,0.003734644,0,0.011203931,0,0.004324324,0.00989353,0.605536446,0.112039312,0,0.003734644,0.005405405,0,0,0,0,0.00982801,0.088746929,0,0.076527437,0.003734644,0.039344799,0,0.037018837,0,0.004914005,0.004324324,0,0.008812449,0.394463554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
512,Swan Districts,1363.3,579.84,0,0,0,13.13,770.33,0,0.43,0,0,0,0.01,0.57,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.99,0,0,0,TRUE,FALSE,FALSE,FALSE,0.08842092,0.000181877,0.034989997,0.002687354,0.011223656,0,0.001351326,0,0.000132583,0.000768301,0.000566027,0,0.0007751,0.055341478,0.001772872,0,0.000370552,0,0,0.000244768,0.00054733,0.19937754,0.107269794,0.000887286,0,0.000365453,0.002384793,0,0,0,0.00831023,0.02571939,0,0.212066407,0.001269737,0.002434087,0,0.355585736,0,0.077732696,0.002004042,0,0.004594509,0.80062246,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
513,Peel,7.6,0,0,0,0,7.6,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.153846154,0,0.042847503,0,0.059716599,0,0,0,0,0,0.017206478,0,0,0.29925776,0,0,0,0,0,0.064102564,0.021255061,0.658232119,0.085357625,0,0,0,0,0,0,0,0.017206478,0.055668016,0,0,0.128205128,0,0,0.055668016,0,0,0,0,0,0.341767881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
518,Greater Perth - Other,76.06,0,0.42,0,0,75.63,0,0,0,0.01,0,0,0.99,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.003168599,0,0,0,0.041623119,0,0,0.002637735,0,0,0.039167869,0,0,0.025647406,0,0,0.006320609,0,0,0,0,0.118565338,0.169677666,0,0,0,0,0,0,0.00280363,0.58685446,0.117868578,0,0,0,0.003516979,0.00069676,0,0,0,0,0,0,0.881434662,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
529,Central Western  Australia,6.57,0,0,0,0,6.57,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.059994691,0,0.318821343,0,0,0,0,0,0,0,0,0,0.053092647,0.330501726,0,0,0.018582426,0,0,0,0.013273162,0.794265994,0,0,0,0,0.049641625,0,0,0,0,0.080169896,0,0,0,0,0,0.076187948,0,0,0,0,0,0.205734006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
531,Blackwood Valley,253.44,0,0,0,0,253.44,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.176348153,0,0.000491186,0.010689441,0.051777173,0,0,0,0,0,0,0,0,0.273277625,0.016921367,0,0,0,0,0,0,0.529504946,0.072861344,0,0,0,0,0,0,0,0.265007276,0.12921883,0,0,0,0.003413745,0,0,0,0,0,0,0,0.470495054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
532,Geographe,433.57,29.51,172.96,0,0,202.9,28.2,0,0.07,0.4,0,0,0.47,0.07,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,0.06,0.01,0,TRUE,FALSE,FALSE,FALSE,0.151482701,0.000630937,0.03277398,0.012925521,0.08735869,0,0.008445291,0.000630937,0,0.002772649,0.000127345,0,0.007652279,0.261844535,0.026221499,0.002674246,0,0.001261873,0.000758282,0.007287609,0.005041705,0.609890078,0.139946399,0,0.000630937,0,0,0,0,0.005834718,0.082450118,0.131865778,0,0.017272617,0,0.003363066,0.001389219,0.006106773,0,0,0,0,0.001261873,0.390109922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
533,Great Southern,1504.8,6.91,0,0,0,1496.97,0.91,0,0,0,0,0,0.99,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.149200433,0,0,0.015243288,0.0504681,0,0,0,0,0.000349846,0.031868226,0,0.000552982,0.307372721,0.004206212,0,0.001971712,0,0,0,3.71E-05,0.561270602,0.10419928,0,0.000594899,0,0,0.003363035,0,0.095249995,0.152382902,0.080711235,0,0.000865748,0.000644877,0.000111241,0,0,0.00018379,0,0.000424007,0,0,0.438729398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
534,Margaret River,4629.51,614.34,4.3,0,13.58,3831,166.29,0,0.13,0,0,0,0.83,0.04,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.185259452,0,0.001838378,0.009096665,0.064810293,0,0.001397671,0.000448183,0,0.004507016,0.004036797,0.000403326,0.001460629,0.141619622,0.002262952,0,0.004360245,0.000536325,0,0.001141903,0.001039596,0.424219053,0.147235095,0,0.000326989,0,0,0.000671291,0,0.011086536,0.214006534,0.167442691,0,0.00577641,0.000776353,0.001276083,2.16E-05,0.02568771,0.000501304,3.93E-05,6.10E-05,0.000110177,0.000761794,0.57578134,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
535,Manjimup,4.5,0,0,0,0,4.5,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.71,0,0.29,0,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0.033726813,0,0,0,0,0,0.130269815,0,0,0.033726813,0,0,0,0,0,0,0,0.19772344,0.02529511,0,0,0,0,0.02529511,0,0,0.415261383,0.336424958,0,0,0,0,0,0,0,0,0,0,0,0.80227656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
536,Pemberton,722.22,0,0,0,0,722.22,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.86,0,0.14,0,TRUE,FALSE,FALSE,FALSE,0.008802128,0,0,0.004368011,0.027779332,0,0,0,0,0,0.070778055,0,0,0.045068317,0,0,0.003559497,0,0,0.001983148,0,0.162338488,0.358019292,0,0,0,0,0.011293775,0,0.005837575,0.409621829,0.044732707,0,0.001322099,0,0.003940872,0,0,0,0,0.0005085,0,0.002384863,0.837661512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
539,South West Australia - Other,0.24,0,0,0,0,0.24,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0.158459561,0,0,0,0.230898217,0,0,0,0,0,0,0,0,0.139064334,0,0,0,0,0,0,0,0.528422112,0.140573473,0,0,0,0,0,0,0,0.206751998,0,0,0.096305405,0,0.027947012,0,0,0,0,0,0,0,0.471577888,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
549,West Australia South East Coastal,24.5,0.5,0,0,0,24,0,0,0.02,0,0,0,0.98,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0.034638033,0,0,0,0,0,0.086595081,0,0,0.303082785,0,0,0,0,0,0,0,0.424315899,0.225147212,0,0,0,0,0,0,0.073432629,0.268444752,0,0,0,0,0,0,0,0,0,0.008659508,0,0,0.575684101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
559,"Eastern Plains, Inland and North of WA",1.08,0,0,0,0,1.08,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
699,Tasmania,1639.09,8.51,166.01,10,113.83,983.33,350.93,6.48,0.01,0.1,0.01,0.07,0.6,0.21,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.97,0,0.03,0,TRUE,FALSE,FALSE,FALSE,0.011834804,0,0,0.00033353,0.004543578,0,0,7.94E-05,0,0.000343303,0.419106238,0,0,0.004371315,0.000467919,0,0.001630997,0,0,0,0.013284986,0.455997302,0.250113009,0,0,0,0,0.07462878,0,0.077807696,0.131468092,0,0,0,0,0.000267557,5.13E-05,0,0,0,0.006856294,0.000127059,0.002681676,0.544001476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
841,Canberra District (ACT),12.1,12.1,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0.185803758,0,0,0.127348643,0.121085595,0,0.032359081,0,0,0,0.06993737,0.536534447,0.096033403,0,0,0,0,0.281837161,0,0.08559499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463465553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
